Age,Balance,IsActiveMember,Surname,Geography,Gender,Exited
43,137780.74,1,Pirozzi,France,Male,1
32,0.0,0,Liu,Spain,Male,0
32,0.0,1,Long,France,Male,0
30,105209.54,0,Scott,France,Female,0
32,109570.21,1,Gerasimova,Germany,Female,0
44,118715.86,0,Ifeatu,Germany,Female,1
35,0.0,1,De Luca,France,Male,0
43,153393.18,1,Ogbonnaya,Germany,Female,0
33,132603.36,0,Humffray,Germany,Male,0
36,0.0,1,Degtyaryov,Spain,Female,0
34,129398.01,0,Monaldo,Germany,Female,0
28,0.0,0,Cawthorne,Spain,Male,0
29,151352.74,0,Graham,France,Male,0
44,136836.49,0,Carpenter,France,Female,1
40,91592.06,0,Kambinachi,France,Male,1
30,0.0,0,Tyler,France,Female,0
54,0.0,0,Martin,France,Female,1
22,0.0,1,Walker,France,Female,0
36,165536.28,1,Khan,France,Male,0
25,62482.95,1,Iroawuchi,Germany,Male,0
40,68155.59,0,Summers,France,Male,0
43,55853.33,1,Bottrill,Spain,Female,1
37,0.0,1,Hu,France,Male,0
31,79589.43,0,Jones,France,Female,0
41,100880.76,1,Vincent,Spain,Male,0
25,174330.35,0,Sanford,Germany,Female,0
19,143390.51,0,Brown,France,Male,0
59,91415.76,0,Lei,Germany,Male,1
30,134366.42,0,Toscani,Germany,Male,0
24,0.0,1,Chien,France,Female,0
60,88786.81,1,Uchenna,Spain,Male,0
35,96814.46,1,Lori,Germany,Male,0
32,160680.41,0,Fanucci,Germany,Male,0
29,0.0,0,Chimaobim,France,Female,0
47,0.0,0,Jowers,France,Female,0
31,145537.21,0,Miller,Germany,Male,0
28,0.0,1,Kirsova,France,Female,1
45,0.0,1,T'ien,France,Female,0
30,119370.11,1,Ku,Spain,Female,1
28,0.0,1,Chin,Spain,Female,0
47,134381.52,0,Law,Germany,Female,1
74,114888.74,1,Chung,Germany,Female,1
42,149332.48,0,Cockrum,Germany,Male,0
40,105061.74,0,Greaves,France,Female,1
32,0.0,1,Grant,France,Male,0
40,0.0,1,O'Donnell,France,Female,1
21,0.0,1,Maclean,France,Male,0
39,155062.8,1,Hsieh,France,Female,0
43,88798.34,0,Hs?,Spain,Male,0
33,0.0,0,Mazzanti,France,Male,0
51,143139.87,0,Chiu,Germany,Female,1
23,0.0,0,Reeves,Spain,Female,0
27,107027.52,0,Castiglione,Germany,Male,0
29,140720.93,0,Ferguson,France,Male,0
30,80964.57,0,Nnamdi,France,Male,0
39,178585.46,0,Wu,France,Male,1
26,135889.13,1,Chu,Spain,Female,0
43,134919.85,0,King,France,Male,0
33,115130.34,0,Charlton,Germany,Male,1
34,138190.13,1,Marsh,Spain,Female,0
37,131519.49,1,Walker,Germany,Male,0
56,0.0,0,Chang,Spain,Female,1
39,126935.98,1,Pottinger,Germany,Female,0
39,133707.09,1,Buckley,France,Male,0
27,97893.2,0,Folliero,France,Female,0
34,127900.03,0,Olisanugo,France,Male,0
37,143835.47,1,Kent,France,Male,0
44,0.0,1,Jessop,France,Male,0
48,0.0,0,Hodge,France,Male,1
60,0.0,1,Ignatiev,France,Male,1
40,129596.77,1,Chambers,France,Female,0
30,0.0,0,Mansom,Spain,Male,0
24,110407.44,0,Yen,Germany,Female,1
76,0.0,1,Azikiwe,France,Female,0
41,142015.76,0,Allen,Germany,Female,0
55,81370.07,1,Komarova,Spain,Male,0
48,69329.47,0,Mackay,Germany,Female,1
28,116755.5,1,Yu,France,Female,1
44,83870.33,0,Curtis,Spain,Male,0
39,130694.89,1,Fang,France,Female,1
34,117451.47,0,Page,Spain,Female,0
35,206868.78,1,Olisaemeka,Germany,Female,0
39,111695.62,0,Brennan,France,Female,0
40,137285.26,0,Sutton,France,Female,1
29,149218.39,1,Hyde,France,Female,0
51,0.0,1,Nkemakolam,France,Male,0
32,0.0,1,Chimaijem,Spain,Male,0
41,130701.29,0,Sung,Germany,Female,1
34,0.0,0,Chiganu,Spain,Male,0
31,167949.48,0,Beneventi,France,Female,0
23,131254.81,0,Esposito,France,Male,0
28,0.0,1,Owen,France,Male,0
34,0.0,1,Smalley,Spain,Male,0
34,86656.13,1,Hsiung,Spain,Male,0
37,114737.26,1,Ch'ang,Germany,Female,1
38,0.0,0,Barton,France,Female,0
39,0.0,0,Lucchese,France,Female,0
62,119817.33,1,Hsia,Germany,Male,1
48,130806.99,1,Pope,France,Female,1
49,0.0,1,Horrocks,France,Female,1
40,0.0,0,Tai,Spain,Male,0
35,80931.75,0,Chikezie,Germany,Female,1
56,0.0,1,Frye,France,Female,1
32,132178.67,0,Toscani,Germany,Male,0
27,0.0,0,Mellor,France,Female,0
43,0.0,1,Kang,Spain,Male,0
35,164769.02,0,Sutherland,France,Female,1
29,107233.85,0,Hs?,Germany,Male,0
27,176227.07,1,Ting,France,Female,0
39,109949.39,1,Chuang,France,Female,0
34,0.0,1,Chu,France,Female,0
60,117738.81,0,Ozoemena,France,Female,1
37,133292.45,0,Howells,Spain,Female,0
43,160474.59,1,Lucchese,France,Female,0
43,0.0,0,Nnonso,France,Male,0
55,154393.43,1,Gerasimova,Germany,Male,1
45,110827.49,1,Woronoff,Germany,Female,1
36,145750.45,1,Wilhelm,Germany,Female,0
45,109044.3,1,Nebechukwu,Spain,Female,0
32,75170.54,1,Anenechukwu,France,Female,0
42,0.0,0,Meredith,France,Female,0
28,105795.9,1,Chinomso,France,Female,0
32,0.0,0,Stephenson,France,Male,0
66,0.0,1,Chimaoke,Spain,Male,0
49,0.0,0,Winters,France,Female,1
26,118097.87,0,Napolitani,France,Female,0
29,172693.54,0,L?,Germany,Male,0
36,129440.3,0,Williams,France,Male,0
36,0.0,0,Giles,Spain,Male,0
23,96471.2,0,Wang,France,Male,0
46,0.0,1,Robertson,France,Female,1
24,140197.18,1,Murray,Spain,Male,0
20,0.0,0,Greco,France,Male,0
33,135946.26,0,Marchesi,France,Female,0
69,0.0,1,Chao,France,Male,0
50,81290.02,1,Hawthorn,Germany,Male,1
42,0.0,0,Bibi,France,Female,1
60,113715.36,0,Hawdon,Germany,Male,1
56,168883.08,1,Moss,Spain,Male,0
36,143421.74,0,Briggs,Germany,Male,0
26,153644.39,1,McIntyre,France,Male,0
53,109330.06,1,Russo,Spain,Female,0
27,115095.88,0,Ballard,Germany,Female,0
35,0.0,1,Hs?,France,Male,1
46,183276.32,1,Pisani,Spain,Male,0
33,68193.72,0,Tao,France,Male,0
32,0.0,0,Thomson,France,Female,0
31,139729.54,1,Hsu,Germany,Male,0
56,98365.33,1,Morrison,Spain,Female,0
36,0.0,0,Joslin,France,Male,0
37,122453.97,1,Scott,Germany,Female,0
30,132174.41,0,Bidwill,Germany,Male,0
24,0.0,1,Cameron,Spain,Female,0
30,0.0,0,Cartwright,France,Male,0
39,104349.45,0,Yao,Spain,Male,0
41,138881.04,0,Tate,Germany,Female,1
32,116968.91,0,Neal,Germany,Female,0
35,105346.03,1,Yao,Germany,Male,0
26,136623.19,0,Burns,France,Male,0
29,0.0,1,Onyinyechukwuka,France,Female,0
66,0.0,0,Fulks,France,Female,1
33,0.0,1,Christie,France,Female,0
36,124445.52,0,Lloyd,France,Male,0
34,68999.66,1,Ball,France,Female,0
36,85768.42,1,Genovesi,Spain,Male,0
47,0.0,0,Alexander,France,Male,1
34,100628.0,1,Siciliano,Spain,Male,0
32,0.0,1,Ositadimma,Spain,Female,0
38,0.0,1,Kazantsev,Spain,Male,0
54,0.0,0,Giles,France,Male,1
19,0.0,0,Hao,Spain,Female,0
50,125647.36,0,Martin,France,Male,1
31,100375.39,1,Hartley,Germany,Female,0
36,0.0,0,Allan,France,Female,0
24,171922.72,1,Dolgorukova,France,Male,0
32,146810.99,1,Nnamdi,Germany,Female,0
45,109032.23,1,Romano,Germany,Female,1
57,0.0,0,Chuang,France,Male,1
25,0.0,0,Owen,Spain,Male,0
35,128653.59,0,Singh,France,Male,0
37,80387.81,1,Nwagugheuzo,France,Male,0
58,0.0,1,Shipton,France,Male,1
43,108508.82,0,Paterson,Germany,Male,1
31,155978.17,0,Rivas,France,Male,0
38,0.0,1,Lung,France,Female,0
50,121175.56,0,Allan,Germany,Male,1
29,89349.47,0,Fetherstonhaugh,France,Female,0
38,86131.71,0,Lung,Spain,Male,0
58,102346.86,1,Davidson,France,Female,0
36,121263.62,1,Mai,Germany,Female,0
31,0.0,0,Dellucci,France,Male,0
33,0.0,0,Mitchell,Spain,Female,1
51,0.0,1,Sun,France,Male,0
48,149726.08,0,Napolitano,Germany,Male,1
43,0.0,0,Bailey,France,Male,1
35,161274.05,0,Hoolan,France,Male,0
33,0.0,0,Kent,France,Female,0
30,103138.17,1,Chou,Spain,Male,0
40,109628.44,0,Pepper,Germany,Female,0
54,0.0,0,Abramowitz,France,Male,1
33,97286.16,0,Lord,Germany,Male,0
33,118004.26,0,Wilson,France,Female,0
32,85534.83,0,Abazu,Spain,Male,0
59,0.0,1,Harriman,France,Female,1
43,95140.44,0,Frankland,Spain,Female,1
31,0.0,1,Pinto,France,Female,1
25,0.0,1,Kwemtochukwu,France,Male,0
54,75900.84,1,Chiu,Germany,Female,0
41,126619.27,0,Yu,France,Female,0
44,111833.47,0,Onyekachukwu,France,Male,0
37,0.0,0,Castiglione,Spain,Male,0
57,238387.56,1,To Rot,France,Female,1
32,108698.96,1,Anenechukwu,France,Female,0
39,112687.69,1,Henderson,France,Female,0
48,81556.89,0,Ellis,Germany,Female,0
48,136596.85,1,Nkemdirim,France,Male,0
43,98807.45,0,Kang,Germany,Female,1
31,0.0,1,Lear,France,Female,0
37,0.0,1,Jamieson,France,Male,0
30,107499.7,1,Mazzanti,France,Female,0
23,0.0,0,Marino,Spain,Female,0
30,0.0,0,Winter,France,Female,0
28,0.0,1,T'ien,France,Female,0
41,176024.05,0,Hughes-Jones,France,Female,0
39,0.0,1,Cody,France,Female,0
39,127631.62,1,Hunt,Germany,Male,1
19,0.0,0,Estrada,Spain,Female,0
26,109819.16,0,Dickinson,Germany,Female,0
41,138734.94,0,Fanucci,Spain,Female,0
25,111363.1,0,Yang,Germany,Male,0
34,0.0,1,Forbes,France,Male,0
28,143988.0,0,Heard,Germany,Male,1
34,118838.75,1,Efremova,France,Male,0
35,161637.75,1,Morphett,Spain,Male,0
44,133793.89,1,Lenhardt,France,Female,1
35,71553.83,0,Burns,Germany,Male,0
62,0.0,1,Ch'ien,France,Female,0
40,0.0,0,Sun,France,Female,0
38,0.0,1,Jamieson,France,Female,0
62,64667.95,1,Nolan,France,Female,0
28,121164.11,1,Barry,France,Female,0
50,0.0,0,Saunders,Spain,Male,0
72,98903.06,1,McMorran,Spain,Male,0
31,104158.84,0,Phelan,France,Female,0
54,0.0,1,Fu,France,Male,0
63,139529.93,1,Hotchin,Spain,Female,1
25,0.0,1,Aksyonov,France,Female,0
53,64646.7,0,Rossi,France,Male,1
71,0.0,1,Hughes,France,Male,1
40,0.0,1,Duncan,France,Female,0
35,118894.22,0,McGarry,France,Male,0
24,0.0,1,Aksenov,France,Male,0
30,0.0,1,Akhtar,France,Male,0
41,68213.99,1,Pisani,France,Female,0
31,0.0,0,Pisano,Spain,Female,0
47,139196.0,1,McDaniels,Spain,Male,0
32,0.0,1,Tennant,France,Female,0
50,126345.55,1,Donaghy,Germany,Male,1
40,0.0,1,Todd,Spain,Male,0
38,0.0,0,Tobenna,France,Female,1
43,0.0,0,Vicars,France,Female,0
18,0.0,1,Chao,France,Male,0
34,129278.43,0,Tien,France,Male,0
31,119558.35,0,Hsing,France,Male,0
41,92467.58,0,Yang,Germany,Female,0
27,0.0,0,Walker,France,Male,0
31,0.0,0,T'ang,Spain,Female,0
36,0.0,0,Chukwukere,Spain,Male,0
56,99340.83,0,Ch'iu,Spain,Male,1
24,0.0,1,Pai,Spain,Female,0
28,126833.79,0,Franklin,Spain,Female,1
29,109676.52,1,Y?,Germany,Male,0
29,0.0,1,Peng,France,Female,0
53,134729.99,1,Otitodilichukwu,Germany,Male,0
37,98431.37,0,Pagnotto,France,Male,0
33,130368.31,0,Vessels,Germany,Male,0
31,123974.96,0,Heller,France,Female,0
63,138082.16,1,Donaldson,France,Male,0
45,129855.32,0,Ifeanyichukwu,France,Male,0
40,132308.22,0,Kao,France,Male,0
45,155447.65,0,Dunn,Germany,Female,1
35,124268.64,1,Calabresi,Spain,Male,0
34,176311.36,0,Holland,Germany,Female,0
40,99886.42,1,Calabresi,France,Male,0
31,0.0,1,Butusov,France,Female,0
36,0.0,1,Atkinson,France,Female,0
24,85089.3,1,Vasilyeva,Germany,Male,0
41,134318.21,1,Mollison,Germany,Male,0
29,75395.53,1,Webb,Germany,Male,0
33,116765.7,0,Obiajulu,Germany,Female,1
60,0.0,1,Aiken,Spain,Male,0
38,111501.66,1,Brabyn,France,Male,0
48,76595.08,0,Su,Germany,Female,0
33,160541.36,0,Traeger,France,Female,0
38,129728.6,0,Ekwueme,Germany,Male,0
47,0.0,0,Thompson,France,Male,0
34,130929.02,1,Chinwenma,Spain,Female,1
74,116800.25,1,Tuan,Germany,Female,0
40,101016.53,1,Tsai,Germany,Male,1
67,0.0,1,Liu,France,Male,0
33,190566.65,1,Robinson,France,Female,0
47,0.0,0,Carr,Spain,Female,1
43,97067.69,1,Palerma,Germany,Female,1
37,92208.54,1,Chineze,France,Female,1
37,186347.97,0,Fang,France,Male,0
55,103176.62,1,Simpson,Spain,Male,0
58,0.0,1,Moretti,France,Female,1
40,77270.08,1,Hale,Germany,Female,1
37,111911.63,1,Benson,Germany,Female,1
72,94216.05,1,Estep,Germany,Male,0
45,0.0,1,Mishina,Spain,Female,0
26,0.0,0,Abramovich,Spain,Female,0
49,106770.82,0,Lavrentiev,France,Male,0
72,138089.97,1,Alexeyeva,Germany,Female,0
39,133191.19,1,T'ang,Germany,Male,0
66,0.0,1,Kilgour,France,Female,0
41,74135.85,1,Chin,France,Male,1
41,99208.46,0,Fiorentini,Spain,Male,0
84,92242.34,1,Lori,Germany,Male,0
25,108380.72,1,Marchesi,Germany,Male,0
55,91893.32,0,Sheppard,Spain,Female,1
32,85757.93,1,Nnanna,France,Female,0
46,0.0,0,Norris,France,Female,0
33,96759.42,1,Vincent,Germany,Male,0
30,0.0,1,Bradley,France,Male,0
29,0.0,1,Bellucci,France,Male,0
22,0.0,0,Clements,France,Female,0
71,0.0,1,Knowles,France,Male,0
33,132150.26,0,Chidiebere,France,Male,0
41,0.0,1,Kelly,France,Male,0
31,175443.75,0,Okwukwe,France,Female,1
31,78990.15,1,Onyemere,France,Male,0
33,113743.37,0,Murphy,France,Female,0
26,157624.84,1,Elliott,France,Female,0
62,125163.62,1,Loggia,France,Female,0
23,0.0,0,Walsh,France,Female,0
60,0.0,1,Mahomed,France,Male,0
29,80922.75,0,Dolgorukova,Spain,Female,0
40,193354.86,0,Bogdanov,France,Male,0
40,107648.94,1,She,Germany,Female,0
46,131769.04,0,Cook,Germany,Female,1
36,138992.48,0,Bruno,Germany,Male,0
37,113899.92,0,Moysey,France,Female,0
26,114450.32,1,Beneventi,Germany,Male,0
39,0.0,0,Ferri,France,Male,0
37,0.0,1,Skinner,France,Female,0
40,63609.92,0,Angel,Spain,Male,1
38,0.0,0,Toosey,France,Male,0
42,75497.51,0,Chin,France,Female,0
42,0.0,0,Lung,France,Female,0
26,0.0,1,Mellor,France,Female,0
31,0.0,1,Hassall,France,Male,0
39,117704.73,0,Richardson,France,Female,0
35,130463.55,1,Poninski,Germany,Male,0
32,46161.18,1,Dore,Spain,Male,0
42,0.0,0,Bonham,Spain,Male,0
43,110182.54,1,Ibezimako,Germany,Male,0
49,0.0,0,Hunter,Spain,Male,0
41,117221.15,0,Bold,France,Male,0
35,0.0,0,Wan,France,Female,0
43,79120.27,0,Bradley,Germany,Female,1
37,177069.24,1,Tretyakova,France,Male,0
36,61636.97,0,Graham,France,Male,0
26,0.0,0,Izmailov,France,Male,0
37,104414.03,0,Calabrese,Germany,Female,0
66,159732.02,1,Valentin,France,Male,0
34,89437.03,1,Osonduagwuike,Germany,Female,0
41,0.0,1,Williamson,France,Male,0
32,0.0,0,Pan,France,Female,0
30,0.0,1,Carpenter,France,Female,0
36,142400.77,1,McIver,France,Male,0
47,88011.4,1,Trevisan,France,Female,1
36,0.0,1,Rozhkova,France,Male,0
30,154870.28,1,He,Germany,Female,0
46,0.0,0,Moretti,Spain,Female,1
43,0.0,1,Fishbourne,Spain,Male,0
28,118402.25,0,Gibson,Germany,Male,0
37,87374.88,1,Zikoranachidimma,France,Male,0
32,105397.8,0,Palmer,Germany,Male,1
31,125341.69,0,Chukwueloka,Spain,Female,0
49,129164.88,1,Real,Germany,Male,0
40,141004.46,0,Chikelu,France,Male,0
21,0.0,0,Fiorentini,France,Female,0
57,89079.41,1,Yefimova,France,Male,1
40,103604.31,0,Ball,Germany,Male,0
24,182705.05,1,Ch'in,France,Male,0
29,0.0,1,Odell,France,Male,0
33,94598.48,0,Enemuo,France,Male,1
36,188241.05,0,Hunter,Spain,Male,1
37,0.0,0,Nepean,France,Female,0
40,0.0,1,Nwebube,France,Female,0
39,117469.91,0,Enticknap,Germany,Male,0
35,80790.74,0,Lu,Spain,Male,0
62,107735.93,1,Ugochukwu,France,Female,0
43,133379.41,0,Mann,Germany,Male,1
37,168066.87,0,Murphy,Spain,Female,0
43,69014.49,0,Docherty,Germany,Female,0
28,0.0,0,Adams,France,Male,0
42,98548.62,1,Hirst,Germany,Female,0
49,0.0,1,Horan,France,Female,0
26,76554.06,1,Cumbrae-Stewart,Spain,Female,0
36,0.0,1,Kinney,France,Female,0
27,107375.82,1,T'ang,France,Female,0
40,122417.17,1,Muir,France,Male,0
42,0.0,1,Toscano,France,Female,1
33,97188.62,0,Wallace,Spain,Male,0
31,61297.05,1,Fraser,France,Male,0
30,112666.67,0,Iqbal,Spain,Male,1
40,0.0,1,Nina,Spain,Female,0
28,157842.07,0,Chuang,France,Male,0
46,91443.75,0,Ch'ien,France,Male,0
30,110148.49,0,Bruno,Germany,Female,1
34,53299.96,1,Kennedy,Spain,Female,0
37,0.0,1,Lawrence,Spain,Male,0
39,0.0,1,Mort,Spain,Male,0
28,70233.74,1,Goliwe,Germany,Male,0
33,0.0,0,Martinez,France,Male,1
25,75212.28,0,Vasilyev,Spain,Female,0
31,41299.03,1,Black,France,Female,0
35,83286.56,0,Napolitani,Spain,Female,0
43,0.0,0,Ch'en,Spain,Male,0
29,0.0,0,Sagese,France,Male,1
35,85668.59,0,Fraser,Germany,Male,0
45,57327.04,1,Hughes,France,Female,0
47,0.0,0,Giles,Spain,Male,0
37,69609.85,1,Lacross,France,Female,0
46,129269.27,0,Pisani,Germany,Male,0
27,0.0,1,King,France,Male,0
63,165350.61,0,Maughan,France,Female,1
41,152105.57,1,Palerma,France,Female,0
74,0.0,1,Tochukwu,France,Male,0
32,106290.64,0,Slate,France,Female,0
30,100548.67,0,Ch'ang,Germany,Female,0
46,106344.95,0,Romani,Germany,Male,1
35,137482.19,0,Genovese,France,Male,0
37,116465.53,1,Chiebuka,France,Female,0
45,0.0,1,Liao,France,Male,0
45,0.0,1,Berry,Spain,Male,0
36,127637.92,1,Fallaci,France,Male,0
34,0.0,1,T'an,France,Female,0
37,0.0,1,Wilkinson,France,Male,0
35,81951.74,0,Palerma,France,Male,0
42,147531.82,1,Lazarev,France,Female,0
18,0.0,1,Boylan,Spain,Male,0
33,135120.72,0,Warren,France,Female,0
32,0.0,0,Trevisani,Spain,Female,0
37,0.0,1,Trevisano,Spain,Female,0
34,0.0,1,Liao,France,Female,0
18,0.0,0,Burgess,Spain,Male,0
39,0.0,0,Liston,France,Female,0
41,28082.95,0,Thompson,Spain,Female,1
43,0.0,0,Milanesi,France,Female,1
49,111087.5,1,Mazure,Spain,Male,0
38,0.0,1,Rudduck,France,Female,0
35,127120.07,0,Darwin,France,Male,0
35,115651.6,1,Uvarova,France,Female,0
31,77743.01,0,Buccho,Germany,Male,0
30,0.0,0,Gallo,France,Female,0
69,71996.09,1,Tomlinson,France,Male,0
28,61581.97,1,Carr,France,Male,0
24,0.0,0,Ts'ui,France,Female,0
42,0.0,0,Coates,Spain,Female,1
84,87873.39,0,Hickey,France,Female,1
37,105617.73,1,Norton,Germany,Female,1
42,0.0,1,Mancini,France,Female,1
44,148770.61,1,Tien,Germany,Female,0
37,94901.09,1,Stobie,Spain,Male,0
29,174851.9,1,Drakeford,France,Male,0
59,0.0,1,Pisani,France,Male,0
43,120847.11,0,Murphy,Germany,Female,1
42,0.0,0,Kovalev,France,Male,0
43,0.0,0,Crawford,France,Male,0
67,103267.8,1,Maclean,Spain,Female,0
34,109699.08,1,Blackburn,Spain,Female,0
49,135133.39,1,Bermudez,France,Male,1
33,0.0,0,Savage,Spain,Male,0
32,137649.47,0,Wyatt,France,Female,0
43,113567.94,0,Chiemenam,Spain,Male,0
35,0.0,0,Shao,Spain,Female,1
37,141547.26,1,Langdon,Germany,Male,0
61,62055.17,0,Napolitano,France,Female,1
51,131156.76,0,Kung,Germany,Male,0
31,134837.58,0,Blackwood,France,Male,0
39,0.0,0,Marcelo,France,Female,0
40,104784.23,0,Yin,Spain,Male,1
36,0.0,1,Storey,Spain,Male,0
36,156948.41,1,Fomin,France,Female,1
60,147751.75,0,Nkemjika,France,Female,1
34,124619.33,1,Glasgow,France,Male,0
41,124182.21,0,Chen,France,Male,0
64,142028.36,0,Ch'ang,France,Female,1
44,0.0,0,Evans,France,Male,1
31,125837.86,0,Crotty,Germany,Female,0
34,117160.32,1,Cocci,Germany,Female,1
61,0.0,1,Iroawuchi,Spain,Female,0
51,97565.74,0,Chia,France,Male,1
30,0.0,1,Hysell,Spain,Female,0
25,104833.79,0,Williamson,Spain,Female,0
31,101675.22,0,Ginikanwa,Spain,Female,0
20,0.0,1,Chigolum,Spain,Male,0
50,0.0,0,Morley,France,Female,1
46,174701.05,0,Roberts,France,Male,1
36,71142.77,0,Tokareva,Germany,Male,0
31,108805.42,1,Fleming,Germany,Male,0
68,0.0,1,Chinomso,France,Male,0
32,0.0,1,Compton,France,Female,0
66,116037.76,1,Wan,France,Female,0
28,0.0,1,Taylor,France,Male,0
23,80673.96,0,Kambinachi,France,Male,0
39,124640.51,0,Chang,Germany,Female,1
31,182275.23,0,See,Germany,Male,0
41,98635.77,0,Dyer,Germany,Female,0
33,0.0,0,Campbell,France,Male,0
35,0.0,0,Cremonesi,France,Male,0
43,79757.21,0,Harris,Spain,Male,1
28,53053.76,1,Threatt,Germany,Male,0
28,120911.75,1,Lane,France,Male,0
55,115285.85,0,Grave,France,Male,0
41,0.0,0,Stanley,France,Male,0
40,221532.8,0,McIntosh,Spain,Male,0
51,105056.13,0,Watts,France,Female,0
37,88363.03,1,Alekseyeva,France,Male,0
29,123757.52,0,Davies,France,Male,0
56,123959.97,1,Matlock,Spain,Male,1
62,114822.64,1,Fedorova,Germany,Female,0
37,145219.3,0,Chiedozie,Germany,Female,0
32,106807.64,1,Marcelo,Germany,Female,0
36,148159.71,0,Cooper,France,Male,0
40,99745.95,0,McMillan,Germany,Female,0
37,156282.79,0,Hardy,Germany,Female,0
41,0.0,0,Madukwe,France,Male,0
57,0.0,1,Adamson,France,Female,1
50,0.0,0,Watt,France,Male,1
77,0.0,1,Mazzanti,Spain,Male,0
47,121376.15,0,Mishin,France,Female,1
33,111582.11,0,Feng,France,Male,0
34,129417.82,0,Kang,Germany,Female,0
26,0.0,1,Kelly,France,Female,0
37,0.0,1,Yu,France,Male,0
36,0.0,0,Bull,France,Female,0
40,94607.08,0,Serra,Germany,Male,0
56,131368.3,0,Ferguson,France,Female,1
21,166883.07,1,She,France,Female,0
37,0.0,0,Hamilton,Spain,Female,0
25,172812.72,1,Nnanna,Germany,Male,0
36,126606.63,1,Summerville,Germany,Female,0
46,134950.19,0,Allan,France,Male,1
60,96956.1,0,Tobenna,France,Female,1
29,107601.79,0,Volkova,Germany,Female,1
46,92060.06,0,Nucci,Germany,Female,1
33,0.0,0,Wright,France,Male,0
41,0.0,1,Astorga,France,Male,0
36,137688.71,1,Pokrovsky,France,Male,0
55,85845.43,1,Mazzanti,Spain,Male,0
27,125552.96,0,Blesing,Germany,Male,0
33,167298.42,1,Ku,France,Female,0
31,55732.92,1,Pisani,Spain,Male,0
37,110689.07,1,Hsueh,Germany,Female,1
39,98544.11,1,Ricci,Spain,Female,0
35,178317.6,0,Azubuike,Germany,Female,0
48,115713.84,0,Nevzorova,France,Female,0
46,143267.14,0,Odili,France,Male,0
19,89750.21,0,Kung,Spain,Male,0
26,116576.45,0,Lei,Spain,Female,0
47,143001.5,0,Sheehan,Germany,Female,0
23,157761.56,0,Kung,France,Male,0
37,0.0,1,Kelechi,France,Female,0
31,103430.11,1,Anenechi,Spain,Male,0
52,0.0,0,McElhone,Spain,Female,1
27,0.0,0,Chigbogu,Spain,Male,0
48,115115.38,0,Atkins,Germany,Female,1
39,122501.28,1,Colombo,Germany,Female,0
62,0.0,1,Tilley,Spain,Male,0
42,0.0,1,Sopuluchi,France,Male,0
45,146758.24,0,Udinesi,France,Male,0
32,0.0,1,Onyekachi,France,Female,0
55,0.0,1,McCartney,France,Male,1
70,110738.89,0,Thompson,France,Female,1
67,94203.8,1,Onyeoruru,France,Male,0
47,105792.49,1,Shih,France,Male,1
41,153198.23,1,Golibe,France,Male,0
38,0.0,0,Lucchesi,France,Male,0
79,61811.23,1,Townsend,France,Male,0
34,101116.06,0,Chao,France,Male,0
46,74458.25,1,Shen,Germany,Female,0
33,142871.27,0,Booth,Germany,Male,0
35,98585.94,1,Chan,Germany,Male,0
37,0.0,1,Yeh,France,Female,1
30,0.0,1,Badgery,France,Male,0
43,80764.03,0,Hsia,France,Female,1
42,144801.97,1,Zarate,France,Female,1
27,0.0,0,Congreve,Spain,Male,0
35,110053.62,1,Hayslett,Germany,Male,0
28,118890.81,1,Robinson,France,Female,0
31,0.0,0,Wong,France,Male,1
37,151218.98,1,Nevzorova,Germany,Female,0
42,150507.21,1,Page,France,Male,0
21,0.0,1,Quinn,Spain,Female,0
33,131023.76,0,O'Donnell,Germany,Male,0
44,122314.5,0,Pisano,Germany,Female,1
29,0.0,1,Sinclair,France,Male,0
28,0.0,1,Loving,France,Male,0
52,111739.4,1,Artemova,Germany,Female,0
43,113882.31,1,Robertson,France,Male,0
24,98148.61,0,Genovese,France,Male,0
32,0.0,0,Ugonnatubelum,France,Female,0
32,59271.82,1,Corbett,France,Male,0
31,0.0,1,Reilly,France,Female,0
33,0.0,1,Wright,Spain,Male,0
30,69413.44,1,Vincent,France,Male,0
25,160599.06,1,Carr,Spain,Male,0
22,0.0,1,Eiland,Spain,Male,0
40,147803.48,0,Omeokachie,France,Female,1
44,0.0,1,Mackenzie,Spain,Male,0
52,170228.59,0,Pinto,France,Female,1
35,133111.73,1,Gardener,France,Female,0
39,0.0,0,Fang,Spain,Female,0
18,176139.5,0,Cattaneo,France,Male,0
32,0.0,1,Labrador,France,Female,0
35,110245.13,1,Dettmann,Germany,Male,0
45,0.0,0,Gibson,France,Female,0
67,158719.57,1,Hope,Spain,Male,0
76,160979.68,1,Ives,France,Female,0
35,123557.65,1,Greece,Spain,Male,0
60,0.0,1,Omeokachie,France,Female,1
33,0.0,0,Mao,France,Female,1
40,112896.86,1,Savage,France,Male,0
39,120962.13,0,Brierly,France,Female,0
48,96048.55,0,Docherty,Germany,Male,0
21,0.0,1,McDonald,France,Female,0
37,185063.7,1,Rapuokwu,France,Male,0
22,118064.93,1,Bergamaschi,France,Female,0
46,0.0,1,Manfrin,France,Male,0
73,0.0,1,Bergamaschi,France,Female,0
40,149131.03,1,MacDonald,Germany,Male,1
34,0.0,0,Lees,France,Female,0
35,0.0,1,Senior,France,Female,0
44,125512.98,0,Nwokezuike,Spain,Female,0
42,83492.07,0,Ekwueme,Spain,Female,0
34,0.0,0,Garmon,France,Male,0
